tax_id	NZ	order	phylum	genus	family	species	class
96344	NZ_OGUS01000078.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000079.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000080.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000081.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000082.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000083.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000084.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000085.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000086.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000087.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000088.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000089.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000090.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000091.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000092.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000093.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000094.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000095.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000096.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000097.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000098.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000099.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000100.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000101.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000102.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000103.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000104.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000105.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000106.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000107.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
96344	NZ_OGUS01000108.1	Burkholderiales	Proteobacteria	Cupriavidus	Burkholderiaceae	Cupriavidus oxalaticus	Betaproteobacteria
217	NZ_LS483446.1	Campylobacterales	Proteobacteria	Helicobacter	Helicobacteraceae	Helicobacter mustelae	Epsilonproteobacteria
1397850	NZ_AP013353.1	Mycoplasmatales	Tenericutes	Mycoplasma	Mycoplasmataceae	Mycoplasma californicum	Mollicutes
1673076	NZ_CP022745.1	Sphingomonadales	Proteobacteria	Sphingobium	Sphingomonadaceae	Sphingobium hydrophobicum	Alphaproteobacteria
1673076	NZ_CP022746.1	Sphingomonadales	Proteobacteria	Sphingobium	Sphingomonadaceae	Sphingobium hydrophobicum	Alphaproteobacteria
1673076	NZ_CP022747.1	Sphingomonadales	Proteobacteria	Sphingobium	Sphingomonadaceae	Sphingobium hydrophobicum	Alphaproteobacteria
1673076	NZ_CP022748.1	Sphingomonadales	Proteobacteria	Sphingobium	Sphingomonadaceae	Sphingobium hydrophobicum	Alphaproteobacteria
1673076	NZ_CP022749.1	Sphingomonadales	Proteobacteria	Sphingobium	Sphingomonadaceae	Sphingobium hydrophobicum	Alphaproteobacteria
1673076	NZ_CP022750.1	Sphingomonadales	Proteobacteria	Sphingobium	Sphingomonadaceae	Sphingobium hydrophobicum	Alphaproteobacteria
1673076	NZ_CP022751.1	Sphingomonadales	Proteobacteria	Sphingobium	Sphingomonadaceae	Sphingobium hydrophobicum	Alphaproteobacteria
492670	NZ_CP034203.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus velezensis	Bacilli
46170	NZ_CP009423.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
46170	NZ_CP009424.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
46170	NZ_CP009425.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
141451	NZ_CP021425.1	Oceanospirillales	Proteobacteria	Oleiphilus	Oleiphilaceae	Oleiphilus messinensis	Gammaproteobacteria
1437877	NZ_CP014347.1	Xanthomonadales	Proteobacteria	Xanthomonas	Xanthomonadaceae	Xanthomonas phaseoli	Gammaproteobacteria
1492	NZ_CP013352.1	Clostridiales	Firmicutes	Clostridium	Clostridiaceae	Clostridium butyricum	Clostridia
1492	NZ_CP013353.1	Clostridiales	Firmicutes	Clostridium	Clostridiaceae	Clostridium butyricum	Clostridia
1492	NZ_CP013354.1	Clostridiales	Firmicutes	Clostridium	Clostridiaceae	Clostridium butyricum	Clostridia
2003188	NZ_AP019367.1	Coriobacteriales	Actinobacteria	Parolsenella	Atopobiaceae	Parolsenella catena	Coriobacteriia
562	NZ_CP021202.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP021203.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP021204.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP021205.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP021206.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
520	NZ_CP011748.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
1536772	NZ_CP009283.1	Bacillales	Firmicutes	Paenibacillus	Paenibacillaceae	Paenibacillus sp. FSL R7-0273	Bacilli
1423723	NZ_CP017706.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus amylovorus	Bacilli
480	NZ_CP020400.2	Pseudomonadales	Proteobacteria	Moraxella	Moraxellaceae	Moraxella catarrhalis	Gammaproteobacteria
860	NZ_CP028108.1	Fusobacteriales	Fusobacteria	Fusobacterium	Fusobacteriaceae	Fusobacterium periodonticum	Fusobacteriia
1855912	NZ_CP015136.1	unclassified	Acidobacteria	Luteitalea	Vicinamibacteraceae	Luteitalea pratensis	Acidobacteria subdivision 6
1719	NZ_CP008922.1	Corynebacteriales	Actinobacteria	Corynebacterium	Corynebacteriaceae	Corynebacterium pseudotuberculosis	Actinobacteria
54291	NZ_CP023888.1	Enterobacterales	Proteobacteria	Raoultella	Enterobacteriaceae	Raoultella ornithinolytica	Gammaproteobacteria
54291	NZ_CP023886.1	Enterobacterales	Proteobacteria	Raoultella	Enterobacteriaceae	Raoultella ornithinolytica	Gammaproteobacteria
54291	NZ_CP023887.1	Enterobacterales	Proteobacteria	Raoultella	Enterobacteriaceae	Raoultella ornithinolytica	Gammaproteobacteria
54291	NZ_CP023892.1	Enterobacterales	Proteobacteria	Raoultella	Enterobacteriaceae	Raoultella ornithinolytica	Gammaproteobacteria
54291	NZ_CP023893.1	Enterobacterales	Proteobacteria	Raoultella	Enterobacteriaceae	Raoultella ornithinolytica	Gammaproteobacteria
54291	NZ_CP023890.1	Enterobacterales	Proteobacteria	Raoultella	Enterobacteriaceae	Raoultella ornithinolytica	Gammaproteobacteria
54291	NZ_CP023894.1	Enterobacterales	Proteobacteria	Raoultella	Enterobacteriaceae	Raoultella ornithinolytica	Gammaproteobacteria
54291	NZ_CP023889.1	Enterobacterales	Proteobacteria	Raoultella	Enterobacteriaceae	Raoultella ornithinolytica	Gammaproteobacteria
54291	NZ_CP023891.1	Enterobacterales	Proteobacteria	Raoultella	Enterobacteriaceae	Raoultella ornithinolytica	Gammaproteobacteria
2217913	NZ_CP029824.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia sp. JP2-270	Betaproteobacteria
2217913	NZ_CP029825.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia sp. JP2-270	Betaproteobacteria
2217913	NZ_CP029826.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia sp. JP2-270	Betaproteobacteria
2217913	NZ_CP029827.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia sp. JP2-270	Betaproteobacteria
2217913	NZ_CP029828.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia sp. JP2-270	Betaproteobacteria
1412482	NZ_CP007361.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
59201	NZ_CP030002.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
59201	NZ_CP030003.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
59201	NZ_CP030004.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
747	NZ_CP015573.1	Pasteurellales	Proteobacteria	Pasteurella	Pasteurellaceae	Pasteurella multocida	Gammaproteobacteria
326424	NC_008278.1	Frankiales	Actinobacteria	Frankia	Frankiaceae	Frankia alni	Actinobacteria
264732	NC_007644.1	Thermoanaerobacterales	Firmicutes	Moorella	Thermoanaerobacteraceae	Moorella thermoacetica	Clostridia
221822	NZ_CP010610.1	Rhodobacterales	Proteobacteria	Phaeobacter	Rhodobacteraceae	Phaeobacter inhibens	Alphaproteobacteria
221822	NZ_CP010611.1	Rhodobacterales	Proteobacteria	Phaeobacter	Rhodobacteraceae	Phaeobacter inhibens	Alphaproteobacteria
221822	NZ_CP010612.1	Rhodobacterales	Proteobacteria	Phaeobacter	Rhodobacteraceae	Phaeobacter inhibens	Alphaproteobacteria
221822	NZ_CP010613.1	Rhodobacterales	Proteobacteria	Phaeobacter	Rhodobacteraceae	Phaeobacter inhibens	Alphaproteobacteria
221822	NZ_CP010614.1	Rhodobacterales	Proteobacteria	Phaeobacter	Rhodobacteraceae	Phaeobacter inhibens	Alphaproteobacteria
221822	NZ_CP010615.1	Rhodobacterales	Proteobacteria	Phaeobacter	Rhodobacteraceae	Phaeobacter inhibens	Alphaproteobacteria
221822	NZ_CP010616.1	Rhodobacterales	Proteobacteria	Phaeobacter	Rhodobacteraceae	Phaeobacter inhibens	Alphaproteobacteria
743973	NC_018108.1	Burkholderiales	Proteobacteria	Taylorella	Alcaligenaceae	Taylorella equigenitalis	Betaproteobacteria
1311	NZ_CP021867.1	Lactobacillales	Firmicutes	Streptococcus	Streptococcaceae	Streptococcus agalactiae	Bacilli
1221328	NZ_CP008698.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus subtilis	Bacilli
1468409	NZ_CP009549.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia sp. 2002721687	Betaproteobacteria
1468409	NZ_CP009548.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia sp. 2002721687	Betaproteobacteria
1468409	NZ_CP009547.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia sp. 2002721687	Betaproteobacteria
2108362	NZ_CP028326.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus sp. D1501	Bacilli
2108362	NZ_CP028327.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus sp. D1501	Bacilli
2108362	NZ_CP028328.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus sp. D1501	Bacilli
2108362	NZ_CP028329.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus sp. D1501	Bacilli
336407	NC_007940.1	Rickettsiales	Proteobacteria	Rickettsia	Rickettsiaceae	Rickettsia bellii	Alphaproteobacteria
1816219	NZ_CP014943.1	Alteromonadales	Proteobacteria	Colwellia	Colwelliaceae	Colwellia sp. PAMC 21821	Gammaproteobacteria
520	NZ_CP011191.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
197	NZ_CP010491.1	Campylobacterales	Proteobacteria	Campylobacter	Campylobacteraceae	Campylobacter jejuni	Epsilonproteobacteria
98360	NZ_CP032393.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
98360	NZ_CP032395.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
98360	NZ_CP032394.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1196181	NZ_CP007008.1	Bacillales	Firmicutes	Listeria	Listeriaceae	Listeria monocytogenes	Bacilli
28901	NZ_CP029595.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
28901	NZ_CP029596.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
90370	NZ_CP029863.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
550	NZ_CP021851.1	Enterobacterales	Proteobacteria	Enterobacter	Enterobacteriaceae	Enterobacter cloacae	Gammaproteobacteria
562	NZ_CP026346.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
239935	NZ_CP036293.1	Verrucomicrobiales	Verrucomicrobia	Akkermansia	Akkermansiaceae	Akkermansia muciniphila	Verrucomicrobiae
340	NZ_CP025750.1	Xanthomonadales	Proteobacteria	Xanthomonas	Xanthomonadaceae	Xanthomonas campestris	Gammaproteobacteria
1352	NZ_CP025392.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_CP025393.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
33014	NZ_CP021038.1	Micrococcales	Actinobacteria	Clavibacter	Microbacteriaceae	Clavibacter michiganensis	Actinobacteria
33014	NZ_CP021039.1	Micrococcales	Actinobacteria	Clavibacter	Microbacteriaceae	Clavibacter michiganensis	Actinobacteria
1280	NZ_CP017682.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP017683.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1069534	NC_015975.1	Lactobacillales	Firmicutes	Lactobacillus	Lactobacillaceae	Lactobacillus ruminis	Bacilli
1685	NZ_CP023194.1	Bifidobacteriales	Actinobacteria	Bifidobacterium	Bifidobacteriaceae	Bifidobacterium breve	Actinobacteria
446	NZ_CP021272.1	Legionellales	Proteobacteria	Legionella	Legionellaceae	Legionella pneumophila	Gammaproteobacteria
446	NZ_CP021273.1	Legionellales	Proteobacteria	Legionella	Legionellaceae	Legionella pneumophila	Gammaproteobacteria
550	NZ_CP019889.1	Enterobacterales	Proteobacteria	Enterobacter	Enterobacteriaceae	Enterobacter cloacae	Gammaproteobacteria
550	NZ_CP019890.1	Enterobacterales	Proteobacteria	Enterobacter	Enterobacteriaceae	Enterobacter cloacae	Gammaproteobacteria
550	NZ_CP019891.1	Enterobacterales	Proteobacteria	Enterobacter	Enterobacteriaceae	Enterobacter cloacae	Gammaproteobacteria
593588	NC_012668.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio cholerae	Gammaproteobacteria
593588	NC_012667.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio cholerae	Gammaproteobacteria
68203	NZ_CP023407.1	Streptomycetales	Actinobacteria	Streptomyces	Streptomycetaceae	Streptomyces fungicidicus	Actinobacteria
68203	NZ_CP023408.1	Streptomycetales	Actinobacteria	Streptomyces	Streptomycetaceae	Streptomyces fungicidicus	Actinobacteria
457405	NZ_CP007063.1	Fusobacteriales	Fusobacteria	Fusobacterium	Fusobacteriaceae	Fusobacterium nucleatum	Fusobacteriia
457405	NZ_CP007062.1	Fusobacteriales	Fusobacteria	Fusobacterium	Fusobacteriaceae	Fusobacterium nucleatum	Fusobacteriia
2027857	NZ_CP022985.1	Flavobacteriales	Bacteroidetes	Mariniflexile	Flavobacteriaceae	Mariniflexile sp. TRM1-10	Flavobacteriia
691	NZ_CP016349.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio natriegens	Gammaproteobacteria
691	NZ_CP016350.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio natriegens	Gammaproteobacteria
35790	NZ_AP017593.1	Rickettsiales	Proteobacteria	Rickettsia	Rickettsiaceae	Rickettsia japonica	Alphaproteobacteria
2151	NZ_CP022432.1	Entomoplasmatales	Tenericutes	Mesoplasma	Entomoplasmataceae	Mesoplasma florum	Mollicutes
670	NZ_CP013248.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio parahaemolyticus	Gammaproteobacteria
670	NZ_CP013249.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio parahaemolyticus	Gammaproteobacteria
670	NZ_CP013250.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio parahaemolyticus	Gammaproteobacteria
1154756	NZ_CP015613.1	Enterobacterales	Proteobacteria	Serratia	Yersiniaceae	Serratia plymuthica	Gammaproteobacteria
717785	NC_015717.1	Rhizobiales	Proteobacteria	Hyphomicrobium	Hyphomicrobiaceae	Hyphomicrobium sp. MC1	Alphaproteobacteria
2015795	NZ_CP022444.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella sp. LY	Gammaproteobacteria
2015795	NZ_CP022442.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella sp. LY	Gammaproteobacteria
2015795	NZ_CP022443.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella sp. LY	Gammaproteobacteria
2015795	NZ_CP022441.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella sp. LY	Gammaproteobacteria
743966	NZ_CP007154.1	Mycoplasmatales	Tenericutes	Mycoplasma	Mycoplasmataceae	Mycoplasma bovoculi	Mollicutes
45634	NZ_LS483471.1	Lactobacillales	Firmicutes	Streptococcus	Streptococcaceae	Streptococcus cristatus	Bacilli
358	NZ_CP029044.1	Rhizobiales	Proteobacteria	Agrobacterium	Rhizobiaceae	Agrobacterium tumefaciens	Alphaproteobacteria
358	NZ_CP029045.1	Rhizobiales	Proteobacteria	Agrobacterium	Rhizobiaceae	Agrobacterium tumefaciens	Alphaproteobacteria
358	NZ_CP029046.1	Rhizobiales	Proteobacteria	Agrobacterium	Rhizobiaceae	Agrobacterium tumefaciens	Alphaproteobacteria
358	NZ_CP029047.1	Rhizobiales	Proteobacteria	Agrobacterium	Rhizobiaceae	Agrobacterium tumefaciens	Alphaproteobacteria
358	NZ_CP029048.1	Rhizobiales	Proteobacteria	Agrobacterium	Rhizobiaceae	Agrobacterium tumefaciens	Alphaproteobacteria
1379870	NZ_CP010429.1	Cytophagales	Bacteroidetes	Spirosoma	Cytophagaceae	Spirosoma radiotolerans	Cytophagia
1280	NZ_LS483308.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
470	NZ_CP014215.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
470	NZ_CP014216.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
470	NZ_CP014217.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
2024580	NZ_CP022961.1	Micromonosporales	Actinobacteria	Plantactinospora	Micromonosporaceae	Plantactinospora sp. KBS50	Actinobacteria
1433126	NZ_HG934468.1	Bacteroidales	Bacteroidetes	Mucinivorans	Rikenellaceae	Mucinivorans hirudinis	Bacteroidia
520	NZ_CP011737.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
239935	NZ_CP025833.1	Verrucomicrobiales	Verrucomicrobia	Akkermansia	Akkermansiaceae	Akkermansia muciniphila	Verrucomicrobiae
562	NZ_CP015912.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP015913.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP015914.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP015915.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP015916.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP015917.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
36809	NZ_CP029075.1	Corynebacteriales	Actinobacteria	Mycobacteroides	Mycobacteriaceae	Mycobacteroides abscessus	Actinobacteria
1071780	NC_020977.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia trachomatis	Chlamydiia
1071780	NC_020949.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia trachomatis	Chlamydiia
2072413	NZ_CP026003.1	Xanthomonadales	Proteobacteria	Stenotrophomonas	Xanthomonadaceae	Stenotrophomonas sp. SAU14A_NAIMI4_5	Gammaproteobacteria
670	NZ_CP034565.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio parahaemolyticus	Gammaproteobacteria
670	NZ_CP034566.1	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio parahaemolyticus	Gammaproteobacteria
